image_path,true_label,category,dataset_role,semantic_category,transform_group,is_main_dataset,base_id,filename,extension,file_size_kb,width,height,aspect_ratio,megapixels,image_mode,has_exif,difficulty,score,predicted_label,final_label,is_uncertain,threshold_used,detector_config_name,raw_false_positive,final_false_positive,false_positive,status,error_message
data\test_images\day14_expansion\resolution_control\long_1024\ai_041_lowlight_weather_png_long1024.png,ai,long_1024,resolution_control,lowlight_weather,long_1024,false,041_lowlight_weather,ai_041_lowlight_weather_png_long1024.png,png,992.94,1024,768,1.333333,0.786432,RGB,false,hard,0.164934,ai,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_042_lowlight_weather_jpg_q95_long1024.jpg,ai,long_1024,resolution_control,lowlight_weather,long_1024,false,042_lowlight_weather,ai_042_lowlight_weather_jpg_q95_long1024.jpg,jpg,252.82,1024,768,1.333333,0.786432,RGB,false,hard,0.215265,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_042_lowlight_weather_png_long1024.png,ai,long_1024,resolution_control,lowlight_weather,long_1024,false,042_lowlight_weather,ai_042_lowlight_weather_png_long1024.png,png,1149.09,1024,768,1.333333,0.786432,RGB,false,hard,0.213315,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_043_lowlight_weather_jpg_q95_long1024.jpg,ai,long_1024,resolution_control,lowlight_weather,long_1024,false,043_lowlight_weather,ai_043_lowlight_weather_jpg_q95_long1024.jpg,jpg,221.63,1024,768,1.333333,0.786432,RGB,false,hard,0.162509,ai,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_043_lowlight_weather_png_long1024.png,ai,long_1024,resolution_control,lowlight_weather,long_1024,false,043_lowlight_weather,ai_043_lowlight_weather_png_long1024.png,png,1099.47,1024,768,1.333333,0.786432,RGB,false,hard,0.160987,ai,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_044_lowlight_weather_jpg_q95_long1024.jpg,ai,long_1024,resolution_control,lowlight_weather,long_1024,false,044_lowlight_weather,ai_044_lowlight_weather_jpg_q95_long1024.jpg,jpg,251.96,1024,768,1.333333,0.786432,RGB,false,hard,0.204389,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_044_lowlight_weather_png_long1024.png,ai,long_1024,resolution_control,lowlight_weather,long_1024,false,044_lowlight_weather,ai_044_lowlight_weather_png_long1024.png,png,1213.34,1024,768,1.333333,0.786432,RGB,false,hard,0.201731,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_045_lowlight_weather_jpg_q95_long1024.jpg,ai,long_1024,resolution_control,lowlight_weather,long_1024,false,045_lowlight_weather,ai_045_lowlight_weather_jpg_q95_long1024.jpg,jpg,489.62,1024,768,1.333333,0.786432,RGB,false,hard,0.210432,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_045_lowlight_weather_png_long1024.png,ai,long_1024,resolution_control,lowlight_weather,long_1024,false,045_lowlight_weather,ai_045_lowlight_weather_png_long1024.png,png,1736.32,1024,768,1.333333,0.786432,RGB,false,hard,0.208203,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_046_nature_travel_jpg_q95_long1024.jpg,ai,long_1024,resolution_control,nature_travel,long_1024,false,046_nature_travel,ai_046_nature_travel_jpg_q95_long1024.jpg,jpg,212.61,1024,768,1.333333,0.786432,RGB,false,hard,0.201233,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_046_nature_travel_png_long1024.png,ai,long_1024,resolution_control,nature_travel,long_1024,false,046_nature_travel,ai_046_nature_travel_png_long1024.png,png,1048.72,1024,768,1.333333,0.786432,RGB,false,hard,0.198584,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_047_nature_travel_jpg_q95_long1024.jpg,ai,long_1024,resolution_control,nature_travel,long_1024,false,047_nature_travel,ai_047_nature_travel_jpg_q95_long1024.jpg,jpg,294.55,1024,768,1.333333,0.786432,RGB,false,hard,0.20679,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_047_nature_travel_png_long1024.png,ai,long_1024,resolution_control,nature_travel,long_1024,false,047_nature_travel,ai_047_nature_travel_png_long1024.png,png,1278.17,1024,768,1.333333,0.786432,RGB,false,hard,0.204618,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_048_nature_travel_jpg_q95_long1024.jpg,ai,long_1024,resolution_control,nature_travel,long_1024,false,048_nature_travel,ai_048_nature_travel_jpg_q95_long1024.jpg,jpg,539.54,1024,768,1.333333,0.786432,RGB,false,medium,0.248462,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_048_nature_travel_png_long1024.png,ai,long_1024,resolution_control,nature_travel,long_1024,false,048_nature_travel,ai_048_nature_travel_png_long1024.png,png,1874.72,1024,768,1.333333,0.786432,RGB,false,medium,0.247609,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_049_nature_travel_jpg_q95_long1024.jpg,ai,long_1024,resolution_control,nature_travel,long_1024,false,049_nature_travel,ai_049_nature_travel_jpg_q95_long1024.jpg,jpg,241.61,1024,768,1.333333,0.786432,RGB,false,hard,0.206878,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_049_nature_travel_png_long1024.png,ai,long_1024,resolution_control,nature_travel,long_1024,false,049_nature_travel,ai_049_nature_travel_png_long1024.png,png,1093.96,1024,768,1.333333,0.786432,RGB,false,hard,0.204883,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_050_nature_travel_jpg_q95_long1024.jpg,ai,long_1024,resolution_control,nature_travel,long_1024,false,050_nature_travel,ai_050_nature_travel_jpg_q95_long1024.jpg,jpg,527.24,1024,768,1.333333,0.786432,RGB,false,hard,0.224592,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_050_nature_travel_png_long1024.png,ai,long_1024,resolution_control,nature_travel,long_1024,false,050_nature_travel,ai_050_nature_travel_png_long1024.png,png,1834.12,1024,768,1.333333,0.786432,RGB,false,hard,0.223224,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_051_nature_travel_jpg_q95_long1024.jpg,ai,long_1024,resolution_control,nature_travel,long_1024,false,051_nature_travel,ai_051_nature_travel_jpg_q95_long1024.jpg,jpg,280.48,1024,768,1.333333,0.786432,RGB,false,hard,0.174948,ai,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_051_nature_travel_png_long1024.png,ai,long_1024,resolution_control,nature_travel,long_1024,false,051_nature_travel,ai_051_nature_travel_png_long1024.png,png,1279.33,1024,768,1.333333,0.786432,RGB,false,hard,0.17315,ai,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_052_nature_travel_jpg_q95_long1024.jpg,ai,long_1024,resolution_control,nature_travel,long_1024,false,052_nature_travel,ai_052_nature_travel_jpg_q95_long1024.jpg,jpg,445.4,1024,768,1.333333,0.786432,RGB,false,hard,0.209912,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_052_nature_travel_png_long1024.png,ai,long_1024,resolution_control,nature_travel,long_1024,false,052_nature_travel,ai_052_nature_travel_png_long1024.png,png,1662.34,1024,768,1.333333,0.786432,RGB,false,hard,0.207831,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_053_nature_travel_jpg_q95_long1024.jpg,ai,long_1024,resolution_control,nature_travel,long_1024,false,053_nature_travel,ai_053_nature_travel_jpg_q95_long1024.jpg,jpg,311.55,1024,768,1.333333,0.786432,RGB,false,hard,0.213059,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_053_nature_travel_png_long1024.png,ai,long_1024,resolution_control,nature_travel,long_1024,false,053_nature_travel,ai_053_nature_travel_png_long1024.png,png,1328.86,1024,768,1.333333,0.786432,RGB,false,hard,0.210791,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_054_nature_travel_jpg_q95_long1024.jpg,ai,long_1024,resolution_control,nature_travel,long_1024,false,054_nature_travel,ai_054_nature_travel_jpg_q95_long1024.jpg,jpg,501.86,1024,768,1.333333,0.786432,RGB,false,medium,0.241803,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_054_nature_travel_png_long1024.png,ai,long_1024,resolution_control,nature_travel,long_1024,false,054_nature_travel,ai_054_nature_travel_png_long1024.png,png,1787.07,1024,768,1.333333,0.786432,RGB,false,medium,0.240115,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_055_nature_travel_jpg_q95_long1024.jpg,ai,long_1024,resolution_control,nature_travel,long_1024,false,055_nature_travel,ai_055_nature_travel_jpg_q95_long1024.jpg,jpg,241.63,1024,768,1.333333,0.786432,RGB,false,hard,0.221988,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_055_nature_travel_png_long1024.png,ai,long_1024,resolution_control,nature_travel,long_1024,false,055_nature_travel,ai_055_nature_travel_png_long1024.png,png,1093.78,1024,768,1.333333,0.786432,RGB,false,hard,0.21953,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_056_nature_travel_jpg_q95_long1024.jpg,ai,long_1024,resolution_control,nature_travel,long_1024,false,056_nature_travel,ai_056_nature_travel_jpg_q95_long1024.jpg,jpg,286.43,1024,768,1.333333,0.786432,RGB,false,medium,0.225246,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_056_nature_travel_png_long1024.png,ai,long_1024,resolution_control,nature_travel,long_1024,false,056_nature_travel,ai_056_nature_travel_png_long1024.png,png,1206.99,1024,768,1.333333,0.786432,RGB,false,medium,0.222887,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_057_nature_travel_jpg_q95_long1024.jpg,ai,long_1024,resolution_control,nature_travel,long_1024,false,057_nature_travel,ai_057_nature_travel_jpg_q95_long1024.jpg,jpg,366.95,1024,768,1.333333,0.786432,RGB,false,hard,0.211405,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_057_nature_travel_png_long1024.png,ai,long_1024,resolution_control,nature_travel,long_1024,false,057_nature_travel,ai_057_nature_travel_png_long1024.png,png,1468.43,1024,768,1.333333,0.786432,RGB,false,hard,0.208235,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_058_nature_travel_jpg_q95_long1024.jpg,ai,long_1024,resolution_control,nature_travel,long_1024,false,058_nature_travel,ai_058_nature_travel_jpg_q95_long1024.jpg,jpg,544.94,1024,768,1.333333,0.786432,RGB,false,medium,0.242073,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_058_nature_travel_png_long1024.png,ai,long_1024,resolution_control,nature_travel,long_1024,false,058_nature_travel,ai_058_nature_travel_png_long1024.png,png,1882.65,1024,768,1.333333,0.786432,RGB,false,medium,0.241046,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_059_nature_travel_jpg_q95_long1024.jpg,ai,long_1024,resolution_control,nature_travel,long_1024,false,059_nature_travel,ai_059_nature_travel_jpg_q95_long1024.jpg,jpg,494.4,1024,768,1.333333,0.786432,RGB,false,medium,0.238951,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_059_nature_travel_png_long1024.png,ai,long_1024,resolution_control,nature_travel,long_1024,false,059_nature_travel,ai_059_nature_travel_png_long1024.png,png,1773.98,1024,768,1.333333,0.786432,RGB,false,medium,0.237849,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_060_nature_travel_jpg_q95_long1024.jpg,ai,long_1024,resolution_control,nature_travel,long_1024,false,060_nature_travel,ai_060_nature_travel_jpg_q95_long1024.jpg,jpg,258.57,1024,768,1.333333,0.786432,RGB,false,medium,0.228071,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_060_nature_travel_png_long1024.png,ai,long_1024,resolution_control,nature_travel,long_1024,false,060_nature_travel,ai_060_nature_travel_png_long1024.png,png,1176.84,1024,768,1.333333,0.786432,RGB,false,medium,0.224529,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_061_object_closeup_jpg_q95_long1024.jpg,ai,long_1024,resolution_control,object_closeup,long_1024,false,061_object_closeup,ai_061_object_closeup_jpg_q95_long1024.jpg,jpg,418.6,1024,768,1.333333,0.786432,RGB,false,hard,0.220562,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_061_object_closeup_png_long1024.png,ai,long_1024,resolution_control,object_closeup,long_1024,false,061_object_closeup,ai_061_object_closeup_png_long1024.png,png,1604.96,1024,768,1.333333,0.786432,RGB,false,hard,0.218277,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_062_object_closeup_jpg_q95_long1024.jpg,ai,long_1024,resolution_control,object_closeup,long_1024,false,062_object_closeup,ai_062_object_closeup_jpg_q95_long1024.jpg,jpg,278.71,1024,768,1.333333,0.786432,RGB,false,hard,0.217667,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_062_object_closeup_png_long1024.png,ai,long_1024,resolution_control,object_closeup,long_1024,false,062_object_closeup,ai_062_object_closeup_png_long1024.png,png,1229.42,1024,768,1.333333,0.786432,RGB,false,hard,0.215398,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_063_object_closeup_jpg_q95_long1024.jpg,ai,long_1024,resolution_control,object_closeup,long_1024,false,063_object_closeup,ai_063_object_closeup_jpg_q95_long1024.jpg,jpg,357.19,1024,768,1.333333,0.786432,RGB,false,hard,0.225778,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_063_object_closeup_png_long1024.png,ai,long_1024,resolution_control,object_closeup,long_1024,false,063_object_closeup,ai_063_object_closeup_png_long1024.png,png,1495.34,1024,768,1.333333,0.786432,RGB,false,hard,0.22433,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_064_object_closeup_jpg_q95_long1024.jpg,ai,long_1024,resolution_control,object_closeup,long_1024,false,064_object_closeup,ai_064_object_closeup_jpg_q95_long1024.jpg,jpg,218.19,1024,768,1.333333,0.786432,RGB,false,hard,0.162688,ai,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_064_object_closeup_png_long1024.png,ai,long_1024,resolution_control,object_closeup,long_1024,false,064_object_closeup,ai_064_object_closeup_png_long1024.png,png,1074.93,1024,768,1.333333,0.786432,RGB,false,hard,0.160778,ai,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_065_object_closeup_jpg_q95_long1024.jpg,ai,long_1024,resolution_control,object_closeup,long_1024,false,065_object_closeup,ai_065_object_closeup_jpg_q95_long1024.jpg,jpg,243.77,1024,768,1.333333,0.786432,RGB,false,hard,0.173371,ai,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_1024\ai_065_object_closeup_png_long1024.png,ai,long_1024,resolution_control,object_closeup,long_1024,false,065_object_closeup,ai_065_object_closeup_png_long1024.png,png,1187.34,1024,768,1.333333,0.786432,RGB,false,hard,0.170938,ai,uncertain,true,0.150000,baseline,false,false,false,success,
